"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"269","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:30:09","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"270","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:29:58","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"271","RT @FastCompany: Apple: Face ID didn't fail during the iPhone X demo  ","2017-09-14 10:29:51","TRUE","5","0","-1","Apple IPhone","New York","USA",TRUE
"272","RT @businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:29:49","TRUE","14","0","0","Apple IPhone","New York","USA",TRUE
"273","RT @motherboard: We asked 6 privacy and legal experts what they thought of Apple's Face ID  ","2017-09-14 10:29:41","TRUE","9","0","0","Apple IPhone","New York","USA",TRUE
"274","RT @FullBellyLaughs: Click to start listening on your iPhone, iPad, iWhatever now  ","2017-09-14 10:29:28","TRUE","2","0","0","Apple IPhone","New York","USA",TRUE
"275","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:29:21","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"276","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:29:09","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"277","RT @SAI: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:29:04","TRUE","1","0","0","Apple IPhone","New York","USA",FALSE
"278","RT @FastCompany: Apple: Face ID didn't fail during the iPhone X demo  ","2017-09-14 10:27:52","TRUE","5","0","-1","Apple IPhone","New York","USA",TRUE
"279","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:27:52","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"280","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:27:39","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"281","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:27:35","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"282","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:27:19","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"283","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:27:18","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"284","Apple: Face ID didnt fail during the iPhone X demo:  ","2017-09-14 10:27:13","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"285","Apple: Face ID didn't fail during the iPhone X demo  ","2017-09-14 10:27:09","FALSE","5","5","-1","Apple IPhone","New York","USA",FALSE
"286","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:26:45","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"287","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:26:20","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"288","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:25:30","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"289","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:24:31","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"290","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:24:29","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"291","RT @businessinsider: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 10:24:03","TRUE","49","0","1","Apple IPhone","New York","USA",TRUE
"292","RT @SportsCenter: Apple clearly didn't have John Cena in mind when they designed the iPhone X ...  ","2017-09-14 10:23:14","TRUE","2463","0","1","Apple IPhone","New York","USA",TRUE
"293","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:22:44","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"294","RT @vivigiraldo12: i just want a new iphone and an apple watch ): brokeaf","2017-09-14 10:22:37","TRUE","2","0","0","Apple IPhone","New York","USA",TRUE
"295","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:22:04","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"296","i just want a new iphone and an apple watch ): brokeaf","2017-09-14 10:21:59","FALSE","2","0","0","Apple IPhone","New York","USA",FALSE
"297","Apple iPhone X: release date, price, latest news and features Check It Out!  ","2017-09-14 10:20:25","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"298","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:20:25","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"299","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:20:09","TRUE","7","0","0","Apple IPhone","New York","USA",FALSE
"300","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:19:58","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"301","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:19:52","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"302","RT @businessinsider: All the new products Apple announced today at the AppleEvent  including the 'iPhone X'  ","2017-09-14 10:19:16","TRUE","344","0","0","Apple IPhone","New York","USA",FALSE
"303","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:18:57","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"304","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:18:17","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"305","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:18:16","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"306","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:17:48","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"307","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:17:44","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"308","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:17:43","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"309","IPhone users Download the DjTiger app to listen to FullblastRadio 24/7 FullblastDjs  ","2017-09-14 10:17:20","FALSE","0","0","0","Apple IPhone","New York","USA",TRUE
"310","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:17:12","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"311","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:17:11","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"312","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:17:04","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"313","RT @businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:16:54","TRUE","14","0","0","Apple IPhone","New York","USA",TRUE
"314","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:16:47","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"315","RT @parlerfranglais: @onendenis @Apple iPhone came out in, what, 2001?","2017-09-14 10:16:35","TRUE","1","0","0","Apple IPhone","New York","USA",FALSE
"316","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:15:52","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"317","Click to start listening on your iPhone, iPad, iWhatever now  ","2017-09-14 10:15:48","FALSE","2","0","0","Apple IPhone","New York","USA",FALSE
"318","RT @businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:15:47","TRUE","14","0","0","Apple IPhone","New York","USA",TRUE
"319","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:15:24","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"320","iMagic Trick on the AppStore  ","2017-09-14 10:15:19","FALSE","0","1","-1","Apple IPhone","New York","USA",FALSE
"321","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:15:18","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"322","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:15:14","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"323","In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone   ","2017-09-14 10:15:09","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"324","RT @WIRED: Here are all the big AppleEvent announcements including iPhone X, iPhone 8, the new Apple Watch and 4K Apple TV:  ","2017-09-14 10:15:06","TRUE","188","0","0","Apple IPhone","New York","USA",FALSE
"325","RT @businessinsider: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 10:14:59","TRUE","49","0","1","Apple IPhone","New York","USA",TRUE
"326","RT @nytimesbusiness: Theyre doubling down on their strategy: They are going much more to the high end  ","2017-09-14 10:14:56","TRUE","1","0","0","Apple IPhone","New York","USA",FALSE
"327","businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:14:16","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"328","RT @SportsCenter: Apple clearly didn't have John Cena in mind when they designed the iPhone X ...  ","2017-09-14 10:14:08","TRUE","2463","0","1","Apple IPhone","New York","USA",TRUE
"329","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:14:04","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"330","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:14:01","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"331","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:13:54","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"332","RT @motherboard: We asked 6 privacy and legal experts what they thought of Apple's Face ID  ","2017-09-14 10:13:33","TRUE","9","0","0","Apple IPhone","New York","USA",TRUE
"333","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:13:21","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"334","Apples new iPhone 8 and iPhone X support fast-charging  ","2017-09-14 10:13:15","FALSE","0","0","1","Apple IPhone","New York","USA",FALSE
"335","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:12:50","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"336","RT @businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:12:44","TRUE","14","0","0","Apple IPhone","New York","USA",TRUE
"337","breakingnews tech We made it past hump day. Two to go. We've now had time to mull over Apple's big iPhone announ  ","2017-09-14 10:12:35","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"338","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:12:30","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"339","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:12:20","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"340","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:12:20","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"341","breakingnews tech

Disappointing New iPhones Reveal A Scared And Greedy AppleForbesiPhone 8 vs iPhone X: The O  ","2017-09-14 10:12:15","FALSE","0","0","-2","Apple IPhone","New York","USA",FALSE
"342","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:12:12","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"343","breakingnews tech

Apple iPhone Upgrade Program Members Get A Head Start On Pre-Ordering iPhone 8ForbesApple h  ","2017-09-14 10:12:10","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"344","RT @businessinsider: In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:11:55","TRUE","14","0","0","Apple IPhone","New York","USA",TRUE
"345","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:11:34","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"346","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:11:30","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"347","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:11:03","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"348","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:11:03","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"349","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:10:40","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"350","eBay iphone *HOLD* 5X OEM ORIGINAL Apple iPhone 7 6 6s Plus 5s Lightning USB Charger Cable:  ","2017-09-14 10:10:22","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"351","Here's how Apple's new iPhone 8 and iPhone X compare to the top Android smartphones  ","2017-09-14 10:10:22","FALSE","0","1","1","Apple IPhone","New York","USA",FALSE
"352","RT @verge: What do all the iPhones actually cost now?  ","2017-09-14 10:09:59","TRUE","30","0","0","Apple IPhone","New York","USA",FALSE
"353","@Apple @AppleSupport Call it iPhone me/ we / custom idc but consider it on some spectrum pls. I'm angry but, I stil  ","2017-09-14 10:09:55","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"354","RT @businessinsider: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 10:09:54","TRUE","49","0","1","Apple IPhone","New York","USA",TRUE
"355","In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:09:47","FALSE","1","2","0","Apple IPhone","New York","USA",FALSE
"356","In Apple's 'Ambient Paradigm' devices will just 'know' who you are so you won't need an iPhone  ","2017-09-14 10:09:47","FALSE","14","12","0","Apple IPhone","New York","USA",TRUE
"357","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:09:36","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"358","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:09:27","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"359","RT @Forbes: Follow live as Apple announces a slate of new products, including a new, $1,000 iPhone  ","2017-09-14 10:09:27","TRUE","104","0","0","Apple IPhone","New York","USA",FALSE
"360","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:08:27","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"361","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:08:24","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"362","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:08:05","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"363","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:07:53","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"364","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:07:43","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"365","Theyre doubling down on their strategy: They are going much more to the high end  ","2017-09-14 10:07:07","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"366","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:07:05","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"367","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:07:03","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"368","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:06:55","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"369","RT @WIRED: We tried out Apple's phone of the future: the iPhone X. Here's what it's like:  ","2017-09-14 10:06:42","TRUE","54","0","1","Apple IPhone","New York","USA",TRUE
"370","eBay technews Apple: Face ID didn't fail at iPhone X launch, our staff did: *  ","2017-09-14 10:06:32","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"371","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:06:09","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"372","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:05:42","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"373","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:05:25","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"374","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:05:11","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"375","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:04:50","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"376","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:04:47","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"377","RT @motherboard: We asked 6 privacy and legal experts what they thought of Apple's Face ID  ","2017-09-14 10:04:40","TRUE","9","0","0","Apple IPhone","New York","USA",TRUE
"378","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:04:24","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"379","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:04:14","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"380","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:04:07","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"381","NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your f  ","2017-09-14 10:04:01","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"382","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:03:59","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"383","RT @Forbes: Why the iPhone X will not be the answer to Apple's China problem:  ","2017-09-14 10:03:51","TRUE","28","0","-1","Apple IPhone","New York","USA",TRUE
"384","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:03:12","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"385","RT @NYMag: Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:03:09","TRUE","7","0","0","Apple IPhone","New York","USA",TRUE
"386","Theyre doubling down on their strategy: They are going much more to the high end  ","2017-09-14 10:03:05","FALSE","1","2","0","Apple IPhone","New York","USA",TRUE
"387","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:02:37","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"388","IPhone users Download the DjTiger app to listen to FullblastRadio 24/7 FullblastDjs  ","2017-09-14 10:02:27","FALSE","0","0","0","Apple IPhone","New York","USA",TRUE
"389","eBay technews Android phones are now failing at twice the rate of Apple's iPhones:  ","2017-09-14 10:02:17","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"390","eBay technews A revolutionary device or a let down? Apple's 'luxury' 999 iPhone X  ","2017-09-14 10:02:11","FALSE","0","0","2","Apple IPhone","New York","USA",TRUE
"391","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 10:02:10","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"392","RT @iWebUp: TechNews The $999 iPhone X was an inevitability  ","2017-09-14 10:02:09","TRUE","1","0","0","Apple IPhone","New York","USA",FALSE
"393","Apple claims iPhone Face ID has better security than Touch ID  ","2017-09-14 10:02:07","FALSE","0","0","1","Apple IPhone","New York","USA",FALSE
"394","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 10:01:54","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"395","RT @verge: What do all the iPhones actually cost now?  ","2017-09-14 10:01:50","TRUE","30","0","0","Apple IPhone","New York","USA",TRUE
"396","TechNews The $999 iPhone X was an inevitability  ","2017-09-14 10:01:41","FALSE","1","1","0","Apple IPhone","New York","USA",FALSE
"397","RT @verge: The $999 iPhone X was an inevitability  ","2017-09-14 10:01:21","TRUE","33","0","0","Apple IPhone","New York","USA",TRUE
"398","An Exclusive Look at Apples Annual iPhone-Centric Keynote Event  Dbxnetwork  ","2017-09-14 10:01:10","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"399","Maintaining password security is one thing, but how on earth are you supposed to go about protecting your face?  ","2017-09-14 10:00:54","FALSE","7","14","0","Apple IPhone","New York","USA",FALSE
"400","RT @motherboard: We asked 6 privacy and legal experts what they thought of Apple's Face ID  ","2017-09-14 10:00:27","TRUE","9","0","0","Apple IPhone","New York","USA",TRUE
"401","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:00:22","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"402","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 10:00:17","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"403","The $999 iPhone X was an inevitability  ","2017-09-14 10:00:06","FALSE","33","80","0","Apple IPhone","New York","USA",FALSE
"404","We asked 6 privacy and legal experts what they thought of Apple's Face ID  ","2017-09-14 10:00:03","FALSE","9","19","0","Apple IPhone","New York","USA",FALSE
"405","RT @VentureBeat: What did Apple actually change about the iPhone?  ","2017-09-14 09:59:58","TRUE","5","0","0","Apple IPhone","New York","USA",FALSE
"406","RT @theSirToasty: Apple: We're skipping iPhone 9 and going straight to 10.

Nintendo: Mario Party ONE HUNDRED.  ","2017-09-14 09:59:53","TRUE","334","0","0","Apple IPhone","New York","USA",TRUE
"407","Apple: Face ID didnt fail at IPHONE X launch, our staff did  ","2017-09-14 09:59:44","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"408","RT @VICE: A no-bullshit examination of everything Apple just announced:  ","2017-09-14 09:59:42","TRUE","28","0","-1","Apple IPhone","New York","USA",FALSE
"409","RT @Forbes: Why the iPhone X will not be the answer to Apple's China problem:  ","2017-09-14 09:59:12","TRUE","28","0","-1","Apple IPhone","New York","USA",TRUE
"410","businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:59:03","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"411","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:59:01","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"412","RT @poniewozik: I reviewed the Apple iPhone event, a movie-length commercial that promises an art-directed life. 
 ","2017-09-14 09:58:42","TRUE","12","0","1","Apple IPhone","New York","USA",FALSE
"413","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:58:32","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"414","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:58:21","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"415","RT @poniewozik: ""This is not a generic sky!"" Apple's iPhone event was really selling an upgraded you in a better-looking world.  ","2017-09-14 09:58:04","TRUE","2","0","1","Apple IPhone","New York","USA",FALSE
"416","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:57:46","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"417","RT @businessinsider: All the new products Apple announced  including the 'iPhone X'  ","2017-09-14 09:57:33","TRUE","57","0","0","Apple IPhone","New York","USA",FALSE
"418","RT @businessinsider: Apple unveiled the 'iPhone X'  here are the best features of the $999 phone  ","2017-09-14 09:57:14","TRUE","375","0","1","Apple IPhone","New York","USA",TRUE
"419","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:57:07","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"420","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:56:31","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"421","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:56:24","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"422","RT @breaking411: BREAKING: Sen. Franken demands Apple detail privacy and security safeguards for iPhone X face recognition  ","2017-09-14 09:55:34","TRUE","4","0","-2","Apple IPhone","New York","USA",FALSE
"423","RT @businessinsider: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 09:55:27","TRUE","49","0","1","Apple IPhone","New York","USA",TRUE
"424","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:55:26","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"425","From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced   ","2017-09-14 09:55:24","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"426","You won't believe me but I'm waiting for the Google Pixel 2 and if it's not better than the iPhone X, I'm changing my ecosystem to Apple.","2017-09-14 09:55:06","FALSE","0","0","1","Apple IPhone","New York","USA",FALSE
"427","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:55:04","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"428","Top story: Apple explains what went wrong with Face ID at the iPhone X event  ","2017-09-14 09:55:01","FALSE","0","0","0","Apple IPhone","New York","USA",FALSE
"429","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:55:00","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"430","Apple: Face ID didn't fail at iPhone X launch, our staff did  ","2017-09-14 09:54:38","FALSE","0","0","-1","Apple IPhone","New York","USA",FALSE
"431","New iPhone Cameras Let You See Beyond Better Photos and Videos: Its All About AR  ","2017-09-14 09:54:18","FALSE","0","0","1","Apple IPhone","New York","USA",FALSE
"432","RT @WhoIsFlea: I'm glad Apple finnaly dropping the iPhone 8 &amp; iPhone X so us regular people could finnaly get the iPhone 6s &amp; iPhone 7","2017-09-14 09:54:13","TRUE","113","0","1","Apple IPhone","New York","USA",TRUE
"433","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:53:53","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
"434","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:53:44","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"435","RT @businessinsider: From the Apple Watch Series 3 to the iPhone X, here are all the new products Apple announced  ","2017-09-14 09:53:34","TRUE","40","0","0","Apple IPhone","New York","USA",TRUE
"436","RT @verge: 5 things Android phones did before Apple's iPhone X  ","2017-09-14 09:53:34","TRUE","589","0","0","Apple IPhone","New York","USA",TRUE
